id,host,vulnerability,risk_score
1487df3b-bfa1-4938-9998-9d6b14a9ebae,253.26.79.44,Password Spraying Attack,3
994b708f-d8ef-408b-a355-f83fc3eabc0a,241.6.180.138,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,20
8fabb409-8e13-460b-be9a-3675278add5e,2.128.80.100,Account Takeover via Forgot Password,93
b42d4e8f-a6f2-414b-bc5a-6f29f15b7a83,151.112.186.5,Insecure .net framework 4.0,70
537c11f6-8013-4b9b-ace5-d1f33a4ebe91,101.114.118.123,Unrestricted File Upload,86
a75bb41c-47ea-4ae1-82ab-2a83b9624bee,246.249.104.153,Mozilla Firefox < 84.0,27
13d160e4-bd35-4eed-88c0-4499c9e95269,201.162.72.23,Oracle WebLogic Server Plug-in Remote Overflow (1166189),12
67a6ecdf-8e76-45c0-bcb4-e976b326f26e,38.31.109.190,Unsupported Cisco Operating System,3
60a7159a-16e7-4787-9b39-0a9613cc97b0,13.159.59.220,Exposure of Application source code, config files and credentials,10
5b393885-6a35-4e57-9d0c-7f9ddc8d9ee7,47.155.151.168,Temporary File Download,88
61b043a4-30b1-4932-8aab-6beec0a53299,203.241.141.8,Insecure Kentico version 8.1 is running,5
3d1733c8-8f4b-405a-bab0-fcedcbfb4928,237.22.69.187,Apache Struts2 Remote Command Execution,73
878981d0-2262-4e96-adeb-532e14a067ff,207.71.129.141,MailEnable WebMail Detection,29
d2ffb30e-0930-4dfc-972f-746d33322391,38.31.109.190,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,72
a1a5c6d1-7ad4-483b-aa00-9aba0cdbffc5,253.26.79.44,Apache ActiveMQ Detection,66
36264259-2c94-4f36-827b-589c67b71dc6,26.99.127.81,Temporary File Download,48
1bec4b64-496c-4b83-becd-babee153c7c9,197.227.236.56,Unsupported Cisco Operating System,18
49b4be3a-38db-4de7-b2c7-09f9e465dc2c,138.12.72.25,Brocade Fabric OS Default Credentials,99
f02ce922-9df6-4663-8272-7a7ba403b6ab,36.255.40.37,Bind Shell Backdoor Detection,63
65e61a61-b76a-4820-8c6d-a3c670918ad9,41.254.253.138,Microsoft Windows 95/98/ME Unsupported Installation Detection,60
10291057-e6eb-4989-9eb3-bfac199c66db,74.191.153.67,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),56
5c30919c-fc04-4035-bc79-67fae53aea8f,140.167.176.203,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,41
c6681590-6771-4c39-b0eb-cf776b087075,41.254.253.138,Insecure Apache version 2.2.15,18
1e01e288-7543-40b3-a2cb-e83aaf87bca5,42.57.236.209,Bind Shell Backdoor Detection,82
5d4de92a-2a7a-47ae-91b7-64ca7fd3e219,247.43.14.156,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,8
84f56979-a2be-4afc-8b87-d2c111dbcb94,140.167.176.203,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),92
7f5a1aa1-dffd-4f47-bbb1-2fd557593e33,142.213.113.99,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),57
f3ecaaed-ffda-48cc-9107-2474a530bcad,175.170.23.82,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,8
a8ca3be4-a839-41a9-9f74-5f62e49d9e5a,121.211.230.69,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,99
a58a7426-c042-4288-b4f3-3d3adc54c5e8,55.241.9.100,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),41
9edc9cf3-ba15-4265-96d2-79305c96c4f8,26.196.44.255,Mozilla Firefox ESR < 78.6,14
1c775105-d2ef-4bcf-a513-eb36148923d2,207.71.129.141,Mozilla Firefox < 84.0,91
4b41e21c-2510-47c4-9ecf-77d7c7a4223b,220.115.45.12,Unrestricted File Upload,52
97eeb135-2c46-465f-8ae3-bb5994d59578,145.171.136.33,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,63
2db2621f-350f-433e-960e-316cdff69185,252.87.7.60,Unsupported Cisco Operating System,14
b6cd9255-7967-4bf8-afde-23236201221e,75.1.229.101,Password Spraying Attack,29
e7de23b5-ff99-44a9-8906-68cf80805fcd,246.249.104.153,Apache Struts2 Remote Command Execution,83
fab4f872-eb15-401b-8087-fb240937a746,26.99.127.81,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),62
66a971bd-c051-4fb7-9b84-e343a3ba5fcb,141.142.147.13,Insecure .net framework 4.0,15
925dbe10-4ff4-4cec-9450-38ff479b970b,37.46.227.136,Oracle Error Log Found,27
ff76cc30-29a5-43ab-816b-c0891e5acd6f,197.227.236.56,NTMail3 Arbitrary Mail Relay,62
b35bb327-011b-4494-8cd6-f242be02f8de,112.16.39.54,Apache ActiveMQ Detection,61
4473a837-0418-4ad4-859d-56bca33b6f46,198.57.5.185,Apache ActiveMQ Detection,6
9e96d43f-a981-4ac5-bb4e-97f9c414d311,169.185.46.18,Microsoft Windows 95/98/ME Unsupported Installation Detection,80
890cb190-e4a4-4423-ab00-52b848825211,167.57.156.22,Oracle WebLogic Server mod_wl POST Request Remote Overflow,6
44c1009a-b9f1-40c3-9daa-31449df1f7fb,67.154.247.254,Bind Shell Backdoor Detection,10
2d4d0519-2803-4766-a65a-55c5ed4399a7,26.196.44.255,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),33
5f513c5e-a4e0-4b56-a3bc-537e787b1782,167.24.211.35,Microsoft Windows 95/98/ME Unsupported Installation Detection,99
62e76956-71b0-4e21-858d-8a00501c6095,179.86.225.227,Microsoft Windows 95/98/ME Unsupported Installation Detection,68
d8311d1e-c107-4c9c-93fe-530b6c9a41a4,141.142.147.13,Insecure .net framework 4.0,42
9da85656-9101-48c4-bec4-f6e0c7cc3467,247.43.14.156,NTMail3 Arbitrary Mail Relay,97
e923a8db-fd81-477f-b7bc-e2e913c82676,44.166.191.146,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,9
0cdfd880-e82c-47b1-a50a-7a9862dba505,41.254.253.138,Oracle Error Log Found,23
5be8772f-2667-4a03-af6a-c9b17ad1a411,181.24.154.24,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,93
db924f23-2a8c-4207-97d5-44c6c600771b,26.99.127.81,Oracle WebLogic Server Plug-in Remote Overflow (1166189),72
2c58a45a-b698-4357-b028-9e9f0c062b03,47.155.151.168,NTMail3 Arbitrary Mail Relay,42
3dca83cb-9103-4f38-9ae7-6e543c12d04f,203.241.141.8,Brocade Fabric OS Default Credentials,2
1fcfe905-9876-4441-bd7c-549af597c905,244.138.124.30,Microsoft Windows 95/98/ME Unsupported Installation Detection,64
c8f3fcbf-0e7b-4c3a-9129-441aa08f9dfb,231.113.228.43,BSD Based FTP Server Multiple glob Function Remote Overflow,24
d99e16dc-28d0-47bc-bae4-8e9b1cb47b1b,138.12.72.25,JBoss Java Object Deserialization RCE,97
3ac4829b-8ae9-403e-b438-57537a9914b2,94.155.9.209,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,90
dfb934ad-bd62-4908-baae-eb02b4ffcd64,197.23.26.94,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,53
441a007b-b521-4cb9-ae12-ef204165a4bf,74.191.153.67,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,87
2ac856dd-fd41-4bb7-b9cb-0c076779fcfa,231.113.228.43,JBoss Java Object Deserialization RCE,23
f6d0b93b-cda7-48c3-9cba-2a46f1da50ce,27.147.81.61,NTMail3 Arbitrary Mail Relay,14
28aa1d5a-d451-4464-9648-23405f7a3be2,205.94.93.59,Brocade Fabric OS Default Credentials,91
0394764c-6dbe-46f3-bb9c-ad521b11f607,83.116.69.102,Temporary File Download,30
290cf9ab-0450-43cc-946c-e759b3811667,121.211.230.69,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,11
a7e9e0a6-0c67-4624-82ff-3b42158089d8,181.24.154.24,MailEnable WebMail Detection,95
d4798987-49a0-47bd-965d-4001550bfccd,169.185.46.18,NTMail3 Arbitrary Mail Relay,76
19867b34-2cdb-4a23-aa7f-a37489410255,154.13.22.62,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,9
931475cb-3114-4f4e-880e-c753399c4c17,112.16.39.54,Insecure .net framework 4.0,66
781dd641-53ca-4275-bc6e-c100f9de3d4c,19.50.38.199,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,1
dd01f959-2d61-4079-b737-3f49bc5c8b95,244.138.124.30,Brocade Fabric OS Default Credentials,63
e49627de-f5ac-4058-a08a-2f426b1efcbd,41.254.253.138,Unrestricted File Upload,95
1dd756a0-286a-4974-b71a-1f5f6c6adee4,246.249.104.153,Insecure Kentico version 8.1 is running,99
63beaf01-06e7-4232-848d-b509b0001f88,56.205.227.49,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,88
aca8204f-79a7-4e86-a9e9-79a6045ba942,154.209.44.93,Exposure of Application source code, config files and credentials,65
25b7a326-01b0-4c53-b2fd-4d1b5fe42b9c,164.14.26.124,Bind Shell Backdoor Detection,94
d6ff42d0-45df-44c0-900f-2a02c34a267f,140.167.176.203,Microsoft Windows 95/98/ME Unsupported Installation Detection,72
991c2112-5c8d-469e-9670-56d9cc9ab676,205.94.93.59,Unsupported Cisco Operating System,26
f8966268-6018-4447-8075-842d983c8c95,26.99.127.81,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,96
dc82870a-81c3-48e8-9d9e-c27a638dbb2d,154.145.164.49,Account Takeover via Forgot Password,21
01f77513-cf24-4386-972c-481f59278fde,44.166.191.146,Temporary File Download,5
11a58afc-b081-4c4a-a246-feb98962d17b,27.154.20.223,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),2
303a4dbf-1c5b-4625-accc-8c539d512149,51.168.253.103,Mozilla Firefox ESR < 78.6,74
12e10bd7-7ab9-454a-885a-4defebd03d0f,241.6.180.138,Account Takeover via Forgot Password,78
8d5440d9-8e4d-4226-9cbf-9ddc6cbdaa4e,217.134.103.175,Exposure of Application source code, config files and credentials,17
7944fc11-3095-4461-a9fb-e7068ee439e0,75.138.147.132,Oracle Error Log Found,67
316662fa-9096-4f03-9dca-d2074195041c,253.26.79.44,Oracle WebLogic Server Plug-in Remote Overflow (1166189),72
4c011792-a8b5-4e40-ad74-d8477206cb1e,41.254.253.138,Insecure Apache version 2.2.15,45
ddcab800-0971-4993-8200-dddcb5987122,225.179.77.238,Mozilla Firefox ESR < 78.6,49
b88b917f-85e4-470e-85dd-49106e56ae74,182.40.254.174,MailEnable WebMail Detection,22
9240044b-3e0c-4e31-a808-9726ae3e0930,55.241.9.100,Unrestricted File Upload,78
67024786-3045-4570-bbab-abae73e43389,94.165.18.10,Oracle WebLogic Server mod_wl POST Request Remote Overflow,40
4b81dfb8-c98a-41a3-938b-1b27b0a14cf2,250.214.231.97,Docker remote API detection,84
85fc7131-1f8d-4b75-bfe5-518e3108b039,51.168.253.103,Apache ActiveMQ Detection,86
10702dfa-2a42-437f-860a-2a150e20d743,181.179.110.69,Microsoft Windows 95/98/ME Unsupported Installation Detection,32
4c3c7486-448b-4374-9511-d9a1e04e08b4,56.205.227.49,File Content Disclosure /etc/passwd,34
8ebf4c7b-a05d-4b3c-9d5f-6ada11e5ddf1,198.57.5.185,Mozilla Firefox ESR < 78.6,79
6a0842dc-24f0-470f-a51b-a33f0533a637,198.91.180.130,Oracle WebLogic Server mod_wl POST Request Remote Overflow,13
cf56fe7f-8313-40b2-b004-0cd3e318599d,201.162.72.23,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,54
ab43406c-762c-4ecd-b6d9-7ab9ed034d2e,141.228.196.167,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,44
7cdef20f-2d6a-470c-af3d-1b64fc71a2e9,101.114.118.123,Unsupported Cisco Operating System,76
67e32df6-f00a-499b-b266-c14b4dc4b0a4,94.155.9.209,JBoss Java Object Deserialization RCE,33
6467ceee-962d-4197-a314-939a0cba906a,38.31.109.190,Apache ActiveMQ Detection,21
c35521f3-e538-4b07-90eb-e410feb92f80,201.162.72.23,Brocade Fabric OS Default Credentials,86
21c25095-c136-4730-a7f9-7a8114fa2863,112.16.39.54,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,42
23c70ddc-8c4e-4b95-87e3-3b376bcbc647,101.114.118.123,MailEnable WebMail Detection,23
66969618-23e3-460a-8a09-3c1b64afd393,47.155.151.168,Microsoft Windows 95/98/ME Unsupported Installation Detection,7
da4d25b0-61c7-4126-95fa-2bbe0a94b7dc,191.171.55.73,Insecure Apache version 2.2.15,89
2d8f1ce8-37ee-423d-b2f7-be60cdf6e3e1,26.196.44.255,MailEnable WebMail Detection,4
f4609031-45c0-4669-991d-438383256178,167.57.156.22,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,87
6743a74c-9a96-4873-b1a8-81ec5760ba40,146.147.171.162,Insecure .net framework 4.0,95
908b2dd4-3ae8-4770-895e-fb71c2c0f47c,145.171.136.33,Microsoft Windows 95/98/ME Unsupported Installation Detection,55
ff1c2fa8-ac77-440c-88a6-29ccc3b008a8,252.87.7.60,Exposure of Application source code, config files and credentials,94
3349437d-9e1f-4fae-9928-bd1a2115bfd7,121.211.230.69,BSD Based FTP Server Multiple glob Function Remote Overflow,49
db57f75c-422a-4d58-82b3-d696d658da19,74.191.153.67,Insecure .net framework 4.0,44
f9c99449-0907-4a60-829a-831f7db164c4,203.241.141.8,Unrestricted File Upload,38
a67ab781-fd87-4267-b4c7-415ff965e416,141.236.126.203,Oracle WebLogic Server mod_wl POST Request Remote Overflow,75
59ab8f10-1f43-4443-846b-defda00a3fef,126.113.182.55,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,71
92c824bb-6547-494e-80e1-a20d9090953f,198.57.5.185,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,54
bf6b4d1a-fff1-4760-9ae3-190f86ed43c3,120.62.59.184,Bind Shell Backdoor Detection,7
1f281a6f-0ce6-4a4d-b7ad-e14de2e6f9c2,67.117.168.250,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,93
8d67144e-fb74-42e6-9d43-670a62106dfb,55.38.105.171,Password Spraying Attack,17
abf1e946-faa7-4924-b4c8-b6a331b23968,180.102.103.25,Mozilla Firefox < 84.0,63
36d1b4d4-c557-4bd2-8873-0554fcde536f,145.171.136.33,Insecure .net framework 4.0,76
fd5b986f-3aee-4b33-a640-310f8030e914,56.205.227.49,Apache ActiveMQ Detection,11
915ccfe6-d0c7-49f4-b233-8262363ca3e1,19.50.38.199,Password Spraying Attack,29
db991cc7-27ff-4439-8ac8-885343ba2b0a,250.162.228.163,Account Takeover via Forgot Password,63
e0812e8f-1198-46e5-8f83-632b14e47edd,252.87.7.60,Oracle Error Log Found,7
37e5d4e1-b9b4-4655-ad97-5b17faab930e,182.40.254.174,Bind Shell Backdoor Detection,48
c3bb2d86-7225-4465-8172-af3fe21bb22f,225.179.77.238,Password Spraying Attack,86
11df39e9-375d-4f69-b170-bf7813b8bf0a,199.60.39.105,Docker remote API detection,36
28b4b24d-94a0-437e-a9e1-9b939f1f693d,13.159.59.220,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,93
44391773-bfb2-403f-a1b6-3e2d71090bf3,27.154.20.223,Apache ActiveMQ Detection,6
7904c12b-f4f9-4781-93fa-a29c2a41855e,253.26.79.44,Insecure .net framework 4.0,67
268c4769-9407-4cf1-a011-294772895a15,120.62.59.184,Oracle Error Log Found,92
7e6a4610-19b8-47d3-96a3-23d4ff701780,167.24.211.35,Unrestricted File Upload,92
bb1dc90d-ebfd-4651-85fe-5513bf88a804,217.134.103.175,Bind Shell Backdoor Detection,80
ca4d654b-4ab6-4879-917c-e551a49932c7,141.142.147.13,Mozilla Firefox ESR < 78.6,69
4216b112-60aa-4248-bf60-e3c507184570,95.81.122.187,Microsoft Windows 95/98/ME Unsupported Installation Detection,36
5882a98b-a2d6-4e99-8d50-f21852477a60,181.24.154.24,Bind Shell Backdoor Detection,13
35d21f70-1498-4c16-9f07-774c75ae709c,250.214.231.97,Docker remote API detection,20
b4f1292a-2067-4c0e-93d2-66159ba1c51a,250.214.231.97,Unsupported Cisco Operating System,77
d5ea40b6-2510-4165-9e5c-37d71ca4b3b1,75.138.147.132,Unrestricted File Upload,40
44848494-dadd-432d-af88-619736d69a69,175.170.23.82,Bind Shell Backdoor Detection,50
dd5ae69b-b894-41c9-9b2f-4b096bbe1553,83.116.69.102,Account Takeover via Forgot Password,94
09d9d7bc-502b-4ec6-b7b2-9b230abc3307,94.165.18.10,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,5
5149df4b-deaf-4c77-9d45-beac497cd767,154.145.164.49,Docker remote API detection,80
3cc0641e-3919-4c80-b5d4-adac05d9ddef,75.1.229.101,Apache Struts2 Remote Command Execution,64
9f9f7cba-7567-4365-96e9-9b1af786c394,154.13.22.62,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),71
49bf0baf-2c60-489a-be54-9454eb91afbe,26.196.44.255,Unrestricted File Upload,32
aa7558aa-af50-47e5-854f-d967289f2ff6,198.57.5.185,Oracle WebLogic Server Plug-in Remote Overflow (1166189),16
95d7cb1d-91a8-4659-aeee-2adafea99d11,6.161.15.9,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),16
aa400a2d-2d7b-442e-ad4c-bd204fda009e,140.167.176.203,Bind Shell Backdoor Detection,62
475e2724-780d-4e73-aa34-53830384bfef,145.171.136.33,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,8
692202f1-b3bc-4502-b93b-cbb7508c0001,141.228.196.167,Oracle WebLogic Server mod_wl POST Request Remote Overflow,91
e30a3407-581a-4ade-8ba9-61ad720d8c02,126.113.182.55,Docker remote API detection,11
4e866384-4853-4de8-8236-db181ae98bc9,203.241.141.8,Unsupported Cisco Operating System,30
fdeb6636-22ab-4f96-861d-f2f51043ec79,56.205.227.49,JBoss Java Object Deserialization RCE,82
83ae2f33-476b-48d6-acaa-e9cb9bc940ab,182.40.254.174,Brocade Fabric OS Default Credentials,17
d50d3384-55d0-4a42-ae41-f2be7423485e,201.162.72.23,NTMail3 Arbitrary Mail Relay,69
df268fb1-467c-47f7-bd79-a65d6a931af1,45.78.175.158,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,18
34e138e3-3064-40b9-9231-335318115e45,27.154.20.223,Mozilla Firefox < 84.0,73
3f3f2303-673d-4bc6-ab80-cda2d9ae4aad,164.14.26.124,Account Takeover via Forgot Password,18
94284db3-b329-4b32-9271-95b786d908e9,51.168.253.103,Mozilla Firefox ESR < 78.6,85
ce6db21e-1a08-4b31-9e5a-ed0f5fcc2e65,142.213.113.99,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,91
0cb30526-cee0-4d84-a681-db3c5eb1345b,56.205.227.49,Insecure .net framework 4.0,87
89c8e239-e67a-4043-9629-9dfd72bf16d9,55.38.105.171,File Content Disclosure /etc/passwd,49
6d3d2a6c-b42a-42bc-a75c-3dd695852c68,141.142.147.13,Brocade Fabric OS Default Credentials,91
d1e42283-fb84-42bf-a1d9-74470ddc3305,212.102.177.184,Apache ActiveMQ Detection,21
fb735427-f81e-4b10-a2bb-221f5d15124c,212.102.177.184,Mozilla Firefox ESR < 78.6,28
d5cefd36-56c7-4d38-9344-5da038154f12,205.94.93.59,Oracle Error Log Found,40
b29b9bc6-8ce1-45c0-91e3-4c8990192e8a,74.191.153.67,Apache Struts2 Remote Command Execution,15
7ba04a9b-1799-4f02-bd31-2f50824c8f0d,55.241.9.100,Oracle WebLogic Server Plug-in Remote Overflow (1166189),73
c3b4b44b-6469-4b3f-a9da-f9f074fd75a0,41.254.253.138,Oracle WebLogic Server Plug-in Remote Overflow (1166189),20
debd5bbf-3c95-43d9-b771-d143367e272d,86.200.196.38,Insecure Apache version 2.2.15,37
aa4eca45-d844-49fb-bee0-f79d8f48335e,151.112.186.5,BSD Based FTP Server Multiple glob Function Remote Overflow,58
5342f77e-b307-4bb5-bb75-15e72e618202,252.87.7.60,Docker remote API detection,7
27011644-ebbe-467c-aea6-44a4ca54b2c4,133.65.176.198,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,67
ea990401-e4b5-419c-a2eb-1dfb027a16f1,154.145.164.49,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,86
15158d33-9d20-4b4c-9401-fdd007db82ab,244.138.124.30,NTMail3 Arbitrary Mail Relay,32
f8be4971-a6d5-46f3-9fa5-3ae43db31721,151.112.186.5,NTMail3 Arbitrary Mail Relay,90
ecc9f888-6ebc-4384-a6ff-3318ab1b777c,60.251.44.235,Temporary File Download,31
5d53005f-c668-42a6-8211-6d4e927b8526,67.117.168.250,Exposure of Application source code, config files and credentials,83
f4aef777-011f-47a1-b838-c0dfbd464200,181.179.110.69,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,10
aced0df0-8348-49ae-ab58-1f67a799983b,199.60.39.105,Oracle WebLogic Server mod_wl POST Request Remote Overflow,94
818d9fbd-4b90-446f-b3e6-21f238b34c72,83.116.69.102,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,71
dd1aed14-b93e-4907-9f66-ae1177f3ab2d,246.79.17.248,Mozilla Firefox < 84.0,99
9a599cf4-0f90-45f5-a919-745a58ac8185,13.159.59.220,Oracle WebLogic Server mod_wl POST Request Remote Overflow,90
944cb89c-6229-40cd-a8a7-efdfc9bfa045,120.62.59.184,Oracle WebLogic Server Plug-in Remote Overflow (1166189),11
84023501-1274-4c3a-934f-76d5a9960c47,167.24.211.35,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,68
f215c30c-fb2a-4164-99f7-8c5d8e3afb87,42.57.236.209,Microsoft Windows 95/98/ME Unsupported Installation Detection,22
2bd41e74-22c4-4d25-9673-069a17770fdc,197.227.236.56,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),79
5506da39-65bc-4d8b-974e-5d4cd32266b6,217.134.103.175,Microsoft Windows 95/98/ME Unsupported Installation Detection,78
5cc6450c-741a-4227-bce7-273c34809e63,203.241.141.8,BSD Based FTP Server Multiple glob Function Remote Overflow,84
fcdded40-543c-4b4e-8614-2b568bd49d73,42.57.236.209,Oracle WebLogic Server Plug-in Remote Overflow (1166189),87
31c6b8ed-dc9a-4278-8bac-a9d16580281d,151.112.186.5,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),68
7f654e57-9404-401a-ba68-569a7a42aa6f,101.114.118.123,Bind Shell Backdoor Detection,1
d97eadb3-3b55-4326-8b63-17b2a1604b24,181.24.154.24,JBoss Java Object Deserialization RCE,26
3ef7f90b-daab-4ec5-a3c2-5390c6e3321a,47.61.89.232,Oracle Error Log Found,53
8c07cad9-94bf-40ac-8132-9ff9b4927ada,47.61.89.232,Mozilla Firefox ESR < 78.6,80
c7524501-2399-4041-a76f-e06de56de39f,67.117.168.250,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,91
4d75e7a4-a850-4ed5-a8dd-70ec9100cacc,13.159.59.220,Temporary File Download,15
6eefe07a-1246-4511-93dc-6a106843e772,246.79.17.248,Insecure Kentico version 8.1 is running,86
804dd64a-4ff3-4c29-b621-6ad31af0ee58,58.111.122.197,Unsupported Cisco Operating System,77
5a833604-d6e5-4e80-986b-8562d6719dc0,121.211.230.69,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,2
1fe65d71-76b3-4241-b6d7-bef2db349def,151.112.186.5,Unrestricted File Upload,67
f2888ddd-da83-448f-833b-1295eebdbbbd,220.115.45.12,Microsoft Windows 95/98/ME Unsupported Installation Detection,83
618f6c2e-3760-4589-b9bd-7421ccbbe8c7,197.23.26.94,Mozilla Firefox ESR < 78.6,45
354baebb-c39f-485d-80cb-088508d7730d,247.43.14.156,BSD Based FTP Server Multiple glob Function Remote Overflow,10
5dd6a810-1999-4ddb-9d0c-4286b59ecbd1,45.104.33.10,Oracle WebLogic Server mod_wl POST Request Remote Overflow,60
